year,state,dem_pct,rep_pct
1976,AZ,0.554809651177294,0.44519034882270603
1976,CA,0.4830311224676237,0.5169688775323763
1976,CT,0.41658690384873853,0.5834130961512615
1976,DE,0.4386745176647457,0.5613254823352544
1976,FL,0.6297737386802846,0.37022626131971537
1976,HI,0.5694332857358374,0.4305667142641626
1976,IN,0.4050271526869385,0.5949728473130615
1976,MA,0.704959951790268,0.29504004820973195
1976,MD,0.5927656732230872,0.4072343267769128
1976,ME,0.6020325261778758,0.39796747382212416
1976,MI,0.5282656274252636,0.4717343725747363
1976,MN,0.7295022206045425,0.2704977793954575
1976,MO,0.4273769487686209,0.572623051231379
1976,MS,1.0,0.0
1976,MT,0.6415778749086157,0.3584221250913842
1976,ND,0.6294702010471355,0.3705297989528646
1976,NE,0.5291027147696215,0.4708972852303786
1976,NJ,0.6145308168302355,0.38546918316976453
1976,NM,0.42908751213317664,0.5709124878668234
1976,NV,0.6671421454230799,0.3328578545769201
1976,NY,0.5618854371795651,0.438114562820435
1976,OH,0.5155833362329334,0.4844166637670666
1976,PA,0.4717319291671435,0.5282680708328565
1976,RI,0.42127519510344374,0.5787248048965562
1976,TN,0.5273618358746176,0.47263816412538234
1976,TX,0.5734538722725858,0.4265461277274142
1976,UT,0.435553290844061,0.564446709155939
1976,VA,0.4008704676594563,0.5991295323405438
1976,VT,0.4755804465955829,0.5244195534044171
1976,WA,0.7476585483313732,0.25234145166862676
1976,WI,0.7280162512142551,0.27198374878574494
1976,WV,1.0,0.0
1976,WY,0.4541346995520313,0.5458653004479687
1978,AK,0.24170255890549786,0.7582974410945021
1978,AL,0.7500782561680088,0.24992174383199112
1978,AR,0.8242902458035822,0.17570975419641777
1978,CO,0.40711314768253,0.5928868523174701
1978,DE,0.5855656478127785,0.4144343521872214
1978,GA,0.8313388970870897,0.1686611029129103
1978,IA,0.48375586532527454,0.5162441346747255
1978,ID,0.3155639735677546,0.6844360264322453
1978,IL,0.46019508735268827,0.5398049126473118
1978,KS,0.44052896431959787,0.5594710356804021
1978,KY,0.6232207778844835,0.3767792221155165
1978,LA,1.0,0.0
1978,MA,0.5510868420110824,0.4489131579889176
1978,ME,0.3749090898383787,0.6250909101616213
1978,MI,0.5214358137662234,0.4785641862337766
1978,MN,0.38858718079926047,0.6114128192007395
1978,MS,0.4123202951348048,0.5876797048651953
1978,MT,0.5568934021434873,0.4431065978565128
1978,NC,0.4548834580309804,0.5451165419690196
1978,NE,0.6765788716935128,0.3234211283064872
1978,NH,0.4889181856394971,0.5110818143605029
1978,NJ,0.561946076091243,0.4380539239087569
1978,NM,0.4659419424898177,0.5340580575101823
1978,OK,0.6658753589193999,0.33412464108060014
1978,OR,0.38307162857248583,0.6169283714275141
1978,RI,0.7511239521232388,0.24887604787676118
1978,SC,0.4432248051222742,0.5567751948777258
1978,SD,0.33164057762354315,0.6683594223764568
1978,TN,0.4204524958696766,0.5795475041303234
1978,TX,0.4973309612425099,0.5026690387574901
1978,VA,0.49806792426885194,0.5019320757311481
1978,WV,0.504780572047082,0.4952194279529179
1978,WY,0.6216670165861852,0.3783329834138148
1980,AK,0.46109268342661014,0.5389073165733899
1980,AL,0.4840595714366179,0.5159404285633821
1980,AR,0.5911146953360685,0.40888530466393147
1980,AZ,0.49450571291283146,0.5054942870871686
1980,CA,0.6034168021140698,0.39658319788593016
1980,CO,0.5082656507682932,0.4917343492317068
1980,CT,0.5676466894972928,0.4323533105027072
1980,FL,0.48341052346331453,0.5165894765366854
1980,GA,0.4912829173283944,0.5087170826716056
1980,HI,0.808800481349508,0.19119951865049198
1980,IA,0.45987968928298323,0.5401203107170167
1980,ID,0.49508011266565083,0.5049198873343492
1980,IL,0.5686016351634166,0.4313983648365834
1980,IN,0.4621420539525541,0.537857946047446
1980,KS,0.36239252702732927,0.6376074729726707
1980,KY,0.6512584468615618,0.3487415531384382
1980,LA,0.971308553757972,0.02869144624202799
1980,MD,0.3383267707963996,0.6616732292036004
1980,MO,0.5217108731042422,0.4782891268957577
1980,NC,0.49708492443091484,0.5029150755690851
1980,NH,0.47852880159140726,0.5214711984085928
1980,NV,0.3897940791951022,0.6102059208048978
1980,NY,0.5354321419056368,0.4645678580943632
1980,OH,0.7089163283638835,0.2910836716361164
1980,OK,0.4488665318361199,0.5511334681638801
1980,OR,0.4578897389562446,0.5421102610437554
1980,PA,0.48759268470029027,0.5124073152997097
1980,SC,0.7036806433084434,0.29631935669155657
1980,SD,0.40367070072462863,0.5963292992753714
1980,UT,0.2570812165077598,0.7429187834922403
1980,VT,0.5067000004863884,0.4932999995136116
1980,WA,0.4582655671329444,0.5417344328670556
1980,WI,0.4906013358516768,0.5093986641483231
1982,AZ,0.5854183274858289,0.41458167251417116
1982,CA,0.4649089003001384,0.5350910996998617
1982,CT,0.4775908903460134,0.5224091096539866
1982,DE,0.4448174105496127,0.5551825894503873
1982,FL,0.6172894277679168,0.3827105722320832
1982,HI,0.8249461266670477,0.17505387333295233
1982,IN,0.45851527175775075,0.5414847282422492
1982,MA,0.6138172926328183,0.38618270736718174
1982,MD,0.6345764293211565,0.36542357067884346
1982,ME,0.608697827500919,0.39130217249908095
1982,MI,0.5856184162968429,0.4143815837031572
1982,MN,0.46960060527221603,0.530399394727784
1982,MO,0.4914975979993586,0.5085024020006415
1982,MS,0.6419880748993064,0.35801192510069363
1982,MT,0.5665349100923376,0.4334650899076624
1982,ND,0.6486542842192645,0.3513457157807355
1982,NE,0.6999479879023713,0.3000520120976286
1982,NJ,0.5161471936448555,0.4838528063551445
