year,state,dem_pct,rep_pct
1980,KY,0.623918169377017,0.37608183062298295
1980,LA,0.6912226552981373,0.3087773447018627
1980,MA,0.6949300043954229,0.30506999560457715
1980,MD,0.6394692388460955,0.3605307611539045
1980,ME,0.2650281742468452,0.7349718257531548
1980,MI,0.5591686712114693,0.44083132878853065
1980,MN,0.48778965936805085,0.5122103406319491
1980,MO,0.5559715197040243,0.44402848029597575
1980,MS,0.6068872087156781,0.39311279128432186
1980,MT,0.5118172224775945,0.48818277752240546
1980,NC,0.582428091132832,0.41757190886716794
1980,ND,0.5716655675542,0.4283344324458
1980,NE,0.2752925942428408,0.7247074057571593
1980,NH,0.48326371529992906,0.5167362847000709
1980,NJ,0.5112967687308565,0.4887032312691435
1980,NM,0.48104267244560583,0.5189573275543942
1980,NV,0.7232969728829894,0.27670302711701056
